1,1,0,3,0,0,102,58854,0,0
2,0,1,3,2,0,101,60893,0,0
0,0,0,3,0,2,102,59454,0,0
0,0,3,3,0,0,102,60368,0,0
0,0,0,3,0,1,102,59250,0,0
1,2,2,3,0,0,102,61142,0,0
1,0,1,3,0,0,103,59700,0,0
1,0,3,3,1,0,101,59704,0,0
1,0,1,3,2,0,102,60323,0,0
1,1,2,2,1,0,102,60713,0,0
0,0,2,3,0,0,102,61562,0,0
0,1,1,3,1,0,102,59519,0,0
1,0,1,3,2,1,101,60164,0,0
1,0,1,3,2,0,102,60359,0,0
0,0,2,3,0,0,102,59342,0,0
0,3,1,3,1,0,102,61466,0,0
1,1,1,3,0,1,101,60121,0,0
1,0,3,3,1,0,103,60222,0,0
0,0,1,3,1,1,102,60175,0,0
1,1,1,1,0,0,102,60759,0,0
1,0,1,3,1,0,102,59695,0,0
0,1,1,2,1,1,101,60124,0,0
0,1,1,2,0,0,102,59069,0,0
0,0,1,2,2,1,101,60680,0,0
1,0,2,3,1,0,102,59734,0,0
2,0,1,3,0,1,101,61109,0,0
0,0,1,2,1,1,102,59816,0,0
0,2,1,3,0,2,102,59113,0,0
0,1,1,3,1,2,102,59173,0,0
0,2,2,3,2,0,103,61042,0,0
0,1,1,4,2,0,102,60069,0,0
0,0,0,4,1,1,102,59538,0,0
1,1,3,3,2,0,101,59893,0,0
0,1,0,3,1,0,102,59469,0,0
2,1,1,3,1,1,101,59506,0,0
0,1,1,3,1,0,102,61853,0,0
0,0,2,3,0,0,101,59753,0,0
2,0,2,2,1,0,102,59732,0,0
0,1,2,3,0,0,102,60898,0,0
0,0,0,2,1,1,102,59381,0,0
1,0,1,3,1,0,102,59547,0,0
1,0,2,3,1,0,102,59925,0,0
0,0,2,3,1,0,101,60091,0,0
0,0,1,4,0,0,101,60730,0,0
0,0,1,3,1,0,101,60354,0,0
0,0,2,3,1,1,102,59236,0,0
0,0,2,3,1,0,103,59455,0,0
1,2,2,3,0,0,102,60332,0,0
0,1,1,2,1,1,102,59248,0,0
0,0,1,1,1,0,102,60389,0,0
1,1,1,3,1,0,101,59291,0,0
1,0,2,3,0,0,103,59490,0,0
0,1,2,2,2,1,102,59539,0,0
1,0,1,4,1,0,101,59364,0,0
0,1,2,3,1,0,102,59305,0,0
0,0,2,2,1,1,102,58877,0,0
1,0,1,2,1,0,101,60234,0,0
0,0,2,3,0,0,102,59478,0,0
1,0,1,2,1,0,101,59183,0,0
1,1,1,3,1,1,102,59619,0,0
1,0,1,3,2,1,101,59902,0,0
0,1,1,2,0,1,102,60505,0,0
0,0,1,2,1,0,103,59814,0,0
0,1,2,4,1,0,102,59481,0,0
1,1,1,3,1,0,102,59217,0,0
0,0,2,3,1,0,101,60321,0,0
1,0,1,2,0,0,101,59626,0,0
1,1,1,3,1,0,101,59781,0,0
1,0,1,2,1,0,102,59491,0,0
1,1,2,2,0,0,101,59125,0,0
1,1,1,3,1,1,102,59070,0,0
1,1,1,3,1,0,101,59907,0,0
0,0,3,3,1,2,102,59477,0,0
0,0,2,3,0,0,101,60317,0,0
0,0,2,3,1,0,102,59739,0,0
1,1,1,3,0,0,101,59909,0,0
0,1,1,3,1,0,101,61214,0,0
0,0,1,3,0,2,101,59187,0,0
1,1,1,2,1,0,102,59029,0,0
0,0,1,2,1,0,101,60435,0,0
1,0,1,3,0,1,102,59672,0,0
0,0,1,3,0,0,102,61729,0,0
2,1,0,3,1,0,101,59068,0,0
0,0,2,2,1,0,101,60913,0,0
1,1,1,2,1,0,101,60243,0,0
1,0,2,3,1,0,102,59593,0,0
0,1,1,3,1,0,101,59463,0,0
1,0,1,3,1,0,101,59432,0,0
1,0,1,3,0,0,103,59956,0,0
0,0,1,3,2,0,102,60184,0,0
0,1,1,3,1,1,102,60175,0,0
0,0,1,3,1,0,102,59193,0,0
0,0,2,3,0,0,102,59950,0,0
1,0,1,3,1,0,103,59745,0,0
0,1,2,3,1,0,101,59571,0,0
0,1,2,3,1,0,102,59599,0,0
0,1,2,3,0,0,101,59740,0,0
0,0,2,3,1,0,102,58948,0,0
0,0,1,3,0,1,102,59804,0,0
0,0,1,3,0,0,102,58727,0,0
0,0,1,2,1,0,102,59130,0,0
1,1,2,2,1,1,102,59714,0,0
1,0,1,3,1,0,101,59679,0,0
1,0,2,3,1,0,102,59079,0,0
1,0,2,3,0,0,102,59566,0,0
0,2,1,3,0,0,102,59878,0,0
0,0,3,3,0,1,101,59860,0,0
1,0,1,3,1,0,101,59756,0,0
1,2,2,3,0,0,102,60088,0,0
0,0,1,2,0,0,102,59285,0,0
2,0,1,3,0,0,102,59860,0,0
1,0,2,3,0,0,102,59005,0,0
0,0,1,3,0,0,102,59355,0,0
0,1,1,3,1,2,102,59488,0,0
0,1,1,3,0,0,102,59056,0,0
0,0,1,3,2,0,102,60085,0,0
1,1,0,3,1,0,101,59605,0,0
0,0,2,3,1,0,101,61428,0,0
0,1,2,3,1,0,102,59395,0,0
1,1,1,4,1,1,102,59510,0,0
0,0,2,3,2,0,102,60136,0,0
0,0,1,3,0,2,102,59264,0,0
1,1,2,2,0,1,102,59823,0,0
0,0,0,4,0,0,102,59649,0,0
1,0,0,3,1,0,102,59072,0,0
0,0,0,3,1,0,102,58969,0,0
0,0,2,3,1,0,102,59551,0,0
1,1,1,3,1,0,102,59177,0,0
0,0,1,3,1,0,102,60948,0,0
0,0,2,3,0,0,102,60008,0,0
0,0,2,4,0,0,103,61047,0,0
1,0,1,3,2,0,101,60751,0,0
1,0,2,3,0,0,101,59851,0,0
0,0,3,2,1,0,102,61291,0,0
0,0,3,3,0,0,101,60440,0,0
0,0,1,3,0,1,103,59684,0,0
1,1,1,4,1,0,101,61660,0,0
0,1,2,3,0,0,102,61155,0,0
0,0,2,2,1,0,101,59676,0,0
1,0,2,4,1,0,100,60150,0,0
1,0,1,4,1,0,102,60114,0,0
1,0,2,4,0,0,102,60374,0,0
2,0,1,4,1,0,102,59636,0,0
1,0,1,3,0,0,102,60196,0,0
1,0,1,3,1,1,102,60359,0,0
0,1,2,2,1,0,102,60194,0,0
0,0,1,3,1,0,101,60434,0,0
1,2,1,3,1,0,102,59431,0,0
1,2,1,3,1,0,102,61140,0,0
1,1,2,2,1,0,102,59120,0,0
0,1,1,3,1,0,102,60280,0,0
1,1,2,3,1,0,101,59378,0,0
0,0,2,3,0,0,102,60535,0,0
0,0,1,3,0,0,102,60720,0,0
0,0,2,1,1,0,103,59497,0,0
1,1,1,3,1,0,101,59424,0,0
1,1,1,3,0,0,101,59948,0,0
0,1,1,2,1,0,100,58791,0,0
0,0,2,3,1,0,102,59019,0,0
1,1,1,3,1,0,102,59305,0,0
1,0,1,3,2,0,102,58757,0,0
0,1,2,3,1,1,102,59120,0,0
0,0,2,3,1,1,102,59633,0,0
0,1,2,3,1,0,102,59382,0,0
0,0,2,3,1,1,101,59673,0,0
0,0,1,3,0,0,102,60657,0,0
0,1,1,3,1,0,101,61217,0,0
0,0,3,2,0,0,102,58998,0,0
1,0,0,3,0,0,102,59264,0,0
1,0,1,3,1,0,102,58972,0,0
1,1,2,3,1,0,102,59857,0,0
0,0,3,3,0,0,102,59269,0,0
0,0,3,3,0,0,102,59269,0,0
1,1,0,3,1,0,102,59109,0,0
0,0,2,2,0,0,102,59303,0,0
1,1,1,3,1,1,101,59091,0,0
0,0,2,3,1,0,102,59933,0,0
0,1,1,3,1,0,102,59151,0,0
0,0,2,2,1,0,102,60725,0,0
0,1,2,3,1,0,103,59864,0,0
0,0,2,3,1,1,102,60213,0,0
0,1,1,4,0,0,102,61431,0,0
1,1,0,3,1,1,102,59765,0,0
0,1,1,3,0,0,102,59277,0,0
0,0,2,2,2,0,101,60491,0,0
0,0,1,3,1,0,102,61188,0,0
0,2,1,3,2,0,100,60435,0,0
2,0,1,3,1,0,101,60656,0,0
0,1,2,2,1,0,102,61185,0,0
1,0,1,3,1,0,101,60383,0,0
0,0,0,2,0,0,102,60755,0,0
1,0,2,3,0,0,102,58875,0,0
1,1,1,3,0,0,101,59879,0,0
0,0,1,3,1,0,101,59471,0,0
0,0,1,3,1,0,102,61017,0,0
0,0,2,4,0,0,103,60008,0,0
0,0,2,3,1,0,103,60562,0,0
0,0,2,2,1,1,102,59436,0,0
1,0,1,2,0,0,101,59090,0,0
0,1,2,2,1,0,102,60180,0,0
1,1,1,3,1,0,102,59326,0,0
0,1,1,2,1,1,101,59869,0,0
0,0,2,3,0,0,102,59613,0,0
1,0,1,2,1,0,102,59079,0,0
1,1,2,3,1,0,103,60217,0,0
0,1,2,3,0,0,102,59254,0,0
1,0,1,3,1,1,101,58542,0,0
1,1,1,3,1,1,101,58920,0,0
0,0,2,3,0,0,102,60109,0,0
1,0,1,3,1,0,101,58908,0,0
0,1,2,3,1,0,101,58972,0,0
1,1,1,3,1,0,101,59249,0,0
0,1,1,2,1,1,102,59260,0,0
0,0,2,3,0,1,102,59114,0,0
0,0,1,1,1,0,102,59287,0,0
0,1,2,2,0,0,102,60444,0,0
1,0,1,3,3,0,101,62051,0,0
0,1,2,2,1,0,94,60289,0,0
0,0,2,2,0,0,95,59525,0,0
1,1,2,3,1,1,92,59643,0,0
0,0,1,3,2,0,96,61891,0,0
1,0,1,4,2,0,98,61350,0,0
1,0,2,3,3,0,100,61100,0,0
0,1,1,3,0,0,101,59678,0,0
0,1,2,3,1,0,101,60352,0,0
1,2,2,4,0,0,102,60160,0,0
0,0,2,3,0,0,102,60479,0,0
1,0,2,2,1,1,102,59198,0,0
1,0,1,5,1,0,103,60509,0,0
0,0,2,3,1,0,103,60281,0,0
3,1,1,4,1,0,103,60575,0,0
0,0,1,3,1,0,101,62006,0,0
0,0,2,2,1,0,101,61995,0,0
1,0,2,2,1,0,103,62539,0,0
1,0,1,3,1,0,101,60140,0,0
3,0,1,5,1,0,102,59795,0,0
1,0,1,3,1,0,101,61324,0,0
0,1,1,3,0,0,102,59819,0,0
0,0,3,3,1,2,102,60156,0,0
2,1,0,4,0,1,101,61238,0,0
0,0,2,4,1,1,101,61718,0,0
0,0,2,4,1,0,101,60899,0,0
0,0,1,3,0,1,102,59973,0,0
0,0,1,2,0,1,100,60512,0,0
1,1,3,3,0,0,102,59718,0,0
2,0,1,2,1,0,102,60303,0,0
0,1,1,2,0,1,101,59199,0,0
0,0,2,1,0,0,102,59809,0,0
0,2,2,2,0,1,101,60022,0,0
0,0,2,3,1,0,101,59994,0,0
1,1,1,3,1,0,101,61637,0,0
0,1,1,4,1,0,102,60035,0,0
1,0,2,3,1,0,101,59547,0,0
0,0,2,3,1,0,101,59609,0,0
0,1,2,3,0,0,102,58201,0,0
0,0,2,3,1,0,101,59967,0,0
0,0,3,2,0,0,102,59526,0,0
0,1,2,3,0,0,101,59994,0,0
0,0,2,3,1,0,101,60090,0,0
1,0,2,3,1,0,102,59988,0,0
0,1,2,3,0,0,102,59198,0,0
1,0,1,3,2,0,101,60020,0,0
0,0,1,4,0,0,101,59734,0,0
0,0,2,3,0,0,102,60665,0,0
0,0,2,2,1,1,102,59903,0,0
0,0,2,3,1,0,102,59022,0,0
0,0,2,3,0,0,102,60028,0,0
0,0,1,3,1,1,102,59041,0,0
0,0,2,3,0,0,102,59334,0,0
0,0,2,2,1,0,102,58904,0,0
0,0,2,3,1,0,101,59072,0,0
1,0,2,2,0,0,101,59534,0,0
0,1,1,2,1,0,101,58936,0,0
0,0,1,3,1,0,102,59204,0,0
1,1,0,3,1,0,101,58995,0,0
0,0,2,3,0,0,102,59844,0,0
1,0,1,3,1,0,101,59708,0,0
0,0,2,3,0,3,101,61034,0,0
0,0,2,4,0,1,102,59222,0,0
0,0,3,3,1,0,102,60499,0,0
1,0,2,3,1,0,102,61334,0,0
0,0,2,3,1,0,101,61455,0,0
0,0,2,3,0,0,101,59569,0,0
0,0,0,3,1,0,100,60084,0,0
0,0,1,4,0,0,101,60891,0,0
0,0,1,3,0,0,101,60236,0,0
0,0,1,2,0,1,100,60296,0,0
0,0,2,3,0,0,102,59373,0,0
1,1,0,4,1,0,94,59614,0,0
0,1,2,3,1,0,92,60148,0,0
2,0,1,4,0,0,94,60015,0,0
1,1,1,1,1,1,98,60606,0,0
0,0,3,3,1,1,101,59692,0,0
1,0,1,3,1,1,101,59367,0,0
