0,0,1,22,1,1,102,59385,0,0
1,0,0,23,1,1,100,60385,0,0
0,0,1,24,0,0,101,59707,0,0
1,0,1,25,1,1,102,60212,0,0
1,0,0,25,1,1,102,60262,0,0
0,0,1,24,1,1,102,59228,0,0
0,0,0,25,2,0,101,60086,0,0
1,0,0,26,1,1,102,59333,0,0
1,0,0,26,1,0,102,60497,0,0
1,0,1,27,1,0,102,59120,0,0
2,0,0,27,1,0,102,60415,0,0
0,0,0,27,0,0,100,60801,0,0
2,0,1,28,0,0,103,59779,0,0
0,0,1,28,0,0,101,59715,0,0
0,0,0,27,1,0,102,60424,0,0
1,0,1,27,1,0,102,60396,0,0
1,0,2,26,1,2,102,59804,0,0
0,0,0,27,0,1,102,59130,0,0
0,1,0,27,1,0,102,61869,0,0
0,0,2,28,8,0,102,61895,0,0
0,0,2,28,0,0,101,60428,0,0
0,0,0,27,3,0,101,61943,0,0
1,0,0,26,1,0,103,60524,0,0
0,0,0,28,0,0,104,60570,0,0
1,0,1,27,1,0,101,61390,0,0
1,0,0,28,1,0,102,60604,0,0
0,0,0,28,1,1,102,61305,0,0
1,0,0,27,1,0,102,59976,0,0
1,0,0,29,1,0,101,59509,0,0
1,0,6,27,0,1,103,59917,0,0
1,0,16,26,2,0,101,60665,0,0
1,0,21,28,1,0,102,61375,0,0
1,0,26,28,0,0,102,59722,0,0
0,0,28,28,0,0,102,60276,0,0
0,0,30,28,0,1,102,60130,0,0
1,0,31,29,1,0,96,60073,0,0
1,13,32,30,0,0,96,60204,0,0
1,0,33,3,2,0,94,58514,0,0
0,1,34,3,1,0,97,59762,0,0
0,0,35,2,0,0,100,59650,0,0
1,0,34,3,0,1,102,62153,0,0
0,0,35,2,0,0,96,62351,0,0
10,2,14,3,1,0,95,60771,0,0
3,0,3,3,1,0,94,60081,0,0
4,1,5,3,0,1,98,61144,0,0
5,0,4,3,1,0,100,59770,0,0
6,2,6,3,1,0,101,62043,0,0
5,0,6,2,1,0,101,62403,0,0
6,0,9,4,1,0,100,62359,0,0
7,1,8,4,0,2,93,62571,0,0
7,0,8,7,0,1,93,62550,0,0
7,1,10,5,1,0,94,59312,0,0
8,0,9,5,0,1,96,62407,0,0
8,1,12,4,0,0,98,62653,0,0
8,1,9,6,0,0,100,61004,0,0
8,2,11,5,1,0,96,61102,0,0
11,3,11,5,1,0,94,61516,0,0
12,1,10,7,3,1,94,62618,0,0
8,1,11,6,4,0,95,61303,0,0
9,3,11,5,3,1,98,62762,0,0
6,2,11,5,1,0,101,60888,0,0
6,2,10,6,3,0,101,61241,0,0
8,2,8,5,3,0,104,62131,0,0
5,3,10,5,3,0,105,62581,0,0
6,2,9,5,3,0,103,63020,0,0
6,1,10,6,2,0,103,63144,0,0
6,2,9,5,2,0,103,62510,0,0
9,2,11,6,0,0,104,61899,0,0
10,3,10,8,4,1,101,60483,0,0
7,0,9,5,4,0,103,60385,0,0
7,1,8,6,3,0,101,61705,0,0
7,2,8,7,0,0,103,61682,0,0
7,2,9,6,0,0,103,61133,0,0
5,2,8,6,1,0,103,63930,0,0
6,1,9,7,0,0,103,63032,0,0
8,1,10,6,1,0,102,64213,0,0
4,2,10,6,0,0,103,63115,0,0
8,4,11,5,1,0,101,63052,0,0
5,4,10,8,1,1,104,62092,0,0
6,3,9,5,1,1,102,62804,0,0
6,2,10,6,2,0,103,62431,0,0
6,2,9,5,1,1,103,63312,0,0
