79,1,78,4,0,0,101,58625,0,0
79,1,78,4,0,0,101,58625,0,0
79,1,78,4,0,0,101,58625,0,0
79,1,78,4,0,0,101,58625,0,0
79,0,77,3,1,0,102,59003,0,0
79,0,77,3,1,0,102,59003,0,0
79,0,77,3,1,0,102,59003,0,0
79,0,77,3,1,0,102,59003,0,0
79,0,77,3,1,0,102,59003,0,0
79,0,79,3,0,0,101,58461,0,0
79,0,79,3,0,0,101,58461,0,0
79,0,79,3,0,0,101,58461,0,0
79,0,79,3,0,0,101,58461,0,0
79,0,79,3,0,0,101,58461,0,0
77,0,79,3,1,0,102,58359,0,0
77,0,79,3,1,0,102,58359,0,0
77,0,79,3,1,0,102,58359,0,0
77,0,79,3,1,0,102,58359,0,0
77,0,79,3,1,0,102,58359,0,0
79,2,79,2,0,0,101,58456,0,0
79,2,79,2,0,0,101,58456,0,0
79,2,79,2,0,0,101,58456,0,0
79,2,79,2,0,0,101,58456,0,0
79,0,78,3,0,2,102,58340,0,0
79,0,78,3,0,2,102,58340,0,0
79,0,78,3,0,2,102,58340,0,0
79,0,78,3,0,2,102,58340,0,0
79,0,78,3,0,2,102,58340,0,0
80,0,83,3,0,0,100,58281,0,0
80,0,83,3,0,0,100,58281,0,0
80,0,83,3,0,0,100,58281,0,0
80,0,83,3,0,0,100,58281,0,0
80,0,83,3,0,0,100,58281,0,0
79,0,88,2,1,0,99,58135,0,0
79,0,88,2,1,0,99,58135,0,0
79,0,88,2,1,0,99,58135,0,0
79,0,88,2,1,0,99,58135,0,0
79,0,88,2,1,0,99,58135,0,0
75,0,90,3,0,0,101,58907,0,0
75,0,90,3,0,0,101,58907,0,0
75,0,90,3,0,0,101,58907,0,0
75,0,90,3,0,0,101,58907,0,0
72,0,90,2,0,0,100,58869,0,0
72,0,90,2,0,0,100,58869,0,0
72,0,90,2,0,0,100,58869,0,0
72,0,90,2,0,0,100,58869,0,0
72,0,90,2,0,0,100,58869,0,0
68,1,90,2,0,1,100,58788,0,0
68,1,90,2,0,1,100,58788,0,0
68,1,90,2,0,1,100,58788,0,0
68,1,90,2,0,1,100,58788,0,0
68,1,90,2,0,1,100,58788,0,0
64,0,92,3,1,1,101,58905,0,0
64,0,92,3,1,1,101,58905,0,0
64,0,92,3,1,1,101,58905,0,0
64,0,92,3,1,1,101,58905,0,0
64,0,92,3,1,1,101,58905,0,0
58,0,92,3,1,1,100,60021,0,0
58,0,92,3,1,1,100,60021,0,0
58,0,92,3,1,1,100,60021,0,0
58,0,92,3,1,1,100,60021,0,0
58,0,92,3,1,1,100,60021,0,0
53,0,92,1,1,0,101,58954,0,0
53,0,92,1,1,0,101,58954,0,0
53,0,92,1,1,0,101,58954,0,0
53,0,92,1,1,0,101,58954,0,0
53,0,92,1,1,0,101,58954,0,0
51,0,92,2,0,0,99,58292,0,0
51,0,92,2,0,0,99,58292,0,0
51,0,92,2,0,0,99,58292,0,0
51,0,92,2,0,0,99,58292,0,0
50,0,92,2,1,0,102,58544,0,0
50,0,92,2,1,0,102,58544,0,0
50,0,92,2,1,0,102,58544,0,0
50,0,92,2,1,0,102,58544,0,0
50,0,92,2,1,0,102,58544,0,0
45,0,92,1,1,0,99,58193,0,0
45,0,92,1,1,0,99,58193,0,0
45,0,92,1,1,0,99,58193,0,0
45,0,92,1,1,0,99,58193,0,0
45,0,92,1,1,0,99,58193,0,0
43,0,93,3,0,0,100,58874,0,0
43,0,93,3,0,0,100,58874,0,0
43,0,93,3,0,0,100,58874,0,0
43,0,93,3,0,0,100,58874,0,0
43,0,93,3,0,0,100,58874,0,0
39,1,92,4,0,1,100,58668,0,0
39,1,92,4,0,1,100,58668,0,0
39,1,92,4,0,1,100,58668,0,0
39,1,92,4,0,1,100,58668,0,0
39,1,92,4,0,1,100,58668,0,0
37,1,93,3,1,0,100,58370,0,0
37,1,93,3,1,0,100,58370,0,0
37,1,93,3,1,0,100,58370,0,0
37,1,93,3,1,0,100,58370,0,0
37,1,93,3,1,0,100,58370,0,0
33,0,92,3,0,0,100,58219,0,0
33,0,92,3,0,0,100,58219,0,0
33,0,92,3,0,0,100,58219,0,0
33,0,92,3,0,0,100,58219,0,0
32,0,93,2,1,0,101,58853,0,0
32,0,93,2,1,0,101,58853,0,0
32,0,93,2,1,0,101,58853,0,0
32,0,93,2,1,0,101,58853,0,0
32,0,93,2,1,0,101,58853,0,0
29,0,96,3,1,0,100,58590,0,0
29,0,96,3,1,0,100,58590,0,0
29,0,96,3,1,0,100,58590,0,0
29,0,96,3,1,0,100,58590,0,0
29,0,96,3,1,0,100,58590,0,0
28,0,94,3,0,0,99,58175,0,0
28,0,94,3,0,0,99,58175,0,0
28,0,94,3,0,0,99,58175,0,0
28,0,94,3,0,0,99,58175,0,0
28,0,94,3,0,0,99,58175,0,0
27,1,94,3,0,0,99,58574,0,0
27,1,94,3,0,0,99,58574,0,0
27,1,94,3,0,0,99,58574,0,0
27,1,94,3,0,0,99,58574,0,0
24,0,94,3,0,0,101,58288,0,0
24,0,94,3,0,0,101,58288,0,0
24,0,94,3,0,0,101,58288,0,0
24,0,94,3,0,0,101,58288,0,0
24,0,94,3,0,0,101,58288,0,0
23,0,94,4,0,0,101,58242,0,0
23,0,94,4,0,0,101,58242,0,0
23,0,94,4,0,0,101,58242,0,0
23,0,94,4,0,0,101,58242,0,0
23,0,94,4,0,0,101,58242,0,0
21,0,94,3,0,0,101,58680,0,0
21,0,94,3,0,0,101,58680,0,0
21,0,94,3,0,0,101,58680,0,0
21,0,94,3,0,0,101,58680,0,0
21,0,94,3,0,0,101,58680,0,0
19,0,94,3,1,0,101,58165,0,0
19,0,94,3,1,0,101,58165,0,0
19,0,94,3,1,0,101,58165,0,0
19,0,94,3,1,0,101,58165,0,0
19,0,94,3,1,0,101,58165,0,0
19,0,95,5,0,0,101,58601,0,0
19,0,95,5,0,0,101,58601,0,0
19,0,95,5,0,0,101,58601,0,0
19,0,95,5,0,0,101,58601,0,0
18,0,95,2,1,0,101,58583,0,0
18,0,95,2,1,0,101,58583,0,0
18,0,95,2,1,0,101,58583,0,0
18,0,95,2,1,0,101,58583,0,0
18,0,95,2,1,0,101,58583,0,0
17,0,95,2,1,0,100,58311,0,0
17,0,95,2,1,0,100,58311,0,0
17,0,95,2,1,0,100,58311,0,0
17,0,95,2,1,0,100,58311,0,0
17,0,95,2,1,0,100,58311,0,0
15,0,95,3,1,0,101,58657,0,0
15,0,95,3,1,0,101,58657,0,0
15,0,95,3,1,0,101,58657,0,0
15,0,95,3,1,0,101,58657,0,0
15,0,95,3,1,0,101,58657,0,0
14,0,94,3,0,1,101,58324,0,0
14,0,94,3,0,1,101,58324,0,0
14,0,94,3,0,1,101,58324,0,0
14,0,94,3,0,1,101,58324,0,0
14,0,94,3,0,1,101,58324,0,0
13,0,95,2,1,0,101,58631,0,0
13,0,95,2,1,0,101,58631,0,0
13,0,95,2,1,0,101,58631,0,0
13,0,95,2,1,0,101,58631,0,0
12,0,96,3,0,0,100,58412,0,0
12,0,96,3,0,0,100,58412,0,0
12,0,96,3,0,0,100,58412,0,0
12,0,96,3,0,0,100,58412,0,0
12,0,96,3,0,0,100,58412,0,0
12,0,96,3,0,1,100,58314,0,0
12,0,96,3,0,1,100,58314,0,0
12,0,96,3,0,1,100,58314,0,0
12,0,96,3,0,1,100,58314,0,0
12,0,96,3,0,1,100,58314,0,0
11,0,95,3,1,1,101,58340,0,0
11,0,95,3,1,1,101,58340,0,0
11,0,95,3,1,1,101,58340,0,0
11,0,95,3,1,1,101,58340,0,0
11,0,95,3,1,1,101,58340,0,0
8,0,96,4,0,0,101,58405,0,0
8,0,96,4,0,0,101,58405,0,0
8,0,96,4,0,0,101,58405,0,0
8,0,96,4,0,0,101,58405,0,0
9,0,95,4,1,0,101,58311,0,0
9,0,95,4,1,0,101,58311,0,0
9,0,95,4,1,0,101,58311,0,0
9,0,95,4,1,0,101,58311,0,0
9,0,95,4,1,0,101,58311,0,0
8,1,95,3,0,1,102,58730,0,0
8,1,95,3,0,1,102,58730,0,0
8,1,95,3,0,1,102,58730,0,0
8,1,95,3,0,1,102,58730,0,0
8,1,95,3,0,1,102,58730,0,0
7,0,96,3,1,0,101,58018,0,0
7,0,96,3,1,0,101,58018,0,0
7,0,96,3,1,0,101,58018,0,0
7,0,96,3,1,0,101,58018,0,0
7,0,96,3,1,0,101,58018,0,0
6,0,97,3,0,0,101,58222,0,0
6,0,97,3,0,0,101,58222,0,0
6,0,97,3,0,0,101,58222,0,0
6,0,97,3,0,0,101,58222,0,0
6,0,97,3,0,0,101,58222,0,0
6,0,96,2,1,1,100,58323,0,0
6,0,96,2,1,1,100,58323,0,0
6,0,96,2,1,1,100,58323,0,0
6,0,96,2,1,1,100,58323,0,0
6,0,96,2,1,1,100,58323,0,0
5,0,97,3,1,0,100,58223,0,0
5,0,97,3,1,0,100,58223,0,0
5,0,97,3,1,0,100,58223,0,0
5,0,97,3,1,0,100,58223,0,0
5,0,96,3,0,0,101,58694,0,0
5,0,96,3,0,0,101,58694,0,0
5,0,96,3,0,0,101,58694,0,0
5,0,96,3,0,0,101,58694,0,0
5,0,96,3,0,0,101,58694,0,0
5,0,96,3,0,0,100,58461,0,0
5,0,96,3,0,0,100,58461,0,0
5,0,96,3,0,0,100,58461,0,0
5,0,96,3,0,0,100,58461,0,0
5,0,96,3,0,0,100,58461,0,0
4,1,97,2,1,0,101,58549,0,0
4,1,97,2,1,0,101,58549,0,0
4,1,97,2,1,0,101,58549,0,0
4,1,97,2,1,0,101,58549,0,0
4,1,97,2,1,0,101,58549,0,0
4,0,97,3,0,0,100,58298,0,0
4,0,97,3,0,0,100,58298,0,0
4,0,97,3,0,0,100,58298,0,0
4,0,97,3,0,0,100,58298,0,0
4,0,97,3,0,0,100,58298,0,0
3,0,97,2,1,0,101,58589,0,0
3,0,97,2,1,0,101,58589,0,0
3,0,97,2,1,0,101,58589,0,0
3,0,97,2,1,0,101,58589,0,0
3,0,98,3,0,0,101,58529,0,0
3,0,98,3,0,0,101,58529,0,0
3,0,98,3,0,0,101,58529,0,0
3,0,98,3,0,0,101,58529,0,0
3,0,98,3,0,0,101,58529,0,0
2,0,97,3,0,0,101,59266,0,0
2,0,97,3,0,0,101,59266,0,0
2,0,97,3,0,0,101,59266,0,0
2,0,97,3,0,0,101,59266,0,0
2,0,97,3,0,0,101,59266,0,0
2,0,96,3,0,1,102,58695,0,0
2,0,96,3,0,1,102,58695,0,0
2,0,96,3,0,1,102,58695,0,0
2,0,96,3,0,1,102,58695,0,0
2,0,96,3,0,1,102,58695,0,0
3,2,97,1,0,1,101,58737,0,0
3,2,97,1,0,1,101,58737,0,0
3,2,97,1,0,1,101,58737,0,0
3,2,97,1,0,1,101,58737,0,0
3,2,97,1,0,1,101,58737,0,0
1,0,98,2,0,0,100,59008,0,0
1,0,98,2,0,0,100,59008,0,0
1,0,98,2,0,0,100,59008,0,0
1,0,98,2,0,0,100,59008,0,0
1,0,98,3,0,1,101,58660,0,0
2,0,98,3,0,1,101,58660,0,0
2,0,98,3,0,1,101,58660,0,0
2,0,98,3,0,1,101,58660,0,0
2,0,98,3,0,1,101,58660,0,0
2,0,97,3,0,0,100,58495,0,0
2,0,97,3,0,0,100,58495,0,0
2,0,97,3,0,0,100,58495,0,0
2,0,97,3,0,0,100,58495,0,0
2,0,97,3,0,0,100,58495,0,0
1,0,98,4,1,0,104,58823,0,0
1,0,98,4,1,0,104,58823,0,0
1,0,98,4,1,0,104,58823,0,0
1,0,98,4,1,0,104,58823,0,0
1,0,98,4,1,0,104,58823,0,0
2,0,98,3,1,1,100,58801,0,0
2,0,98,3,1,1,100,58801,0,0
2,0,98,3,1,1,100,58801,0,0
2,0,98,3,1,1,100,58801,0,0
2,0,98,3,1,1,100,58801,0,0
2,0,96,5,0,0,103,58753,0,0
2,0,96,5,0,0,103,58753,0,0
2,0,96,5,0,0,103,58753,0,0
2,0,96,5,0,0,103,58753,0,0
2,0,96,5,0,0,103,58753,0,0
0,0,98,4,0,0,101,58900,0,0
0,0,98,4,0,0,101,58900,0,0
0,0,98,4,0,0,101,58900,0,0
0,0,98,4,0,0,101,58900,0,0
0,0,98,4,0,0,101,58900,0,0
1,0,98,4,1,0,101,59579,0,0
1,0,98,4,1,0,101,59579,0,0
1,0,98,4,1,0,101,59579,0,0
1,0,98,4,1,0,101,59579,0,0
0,1,98,3,0,0,100,58358,0,0
