0,0,1,3,0,0,104,61289,0,0
1,0,0,3,0,1,104,60942,0,0
0,0,1,3,0,0,104,60211,0,0
0,0,0,4,0,0,103,62168,0,0
1,0,0,3,0,0,104,60831,0,0
0,0,0,4,0,0,104,60724,0,0
1,0,1,3,0,0,105,61063,0,0
0,0,0,3,0,0,106,62059,0,0
0,0,0,3,0,1,104,62717,0,0
1,0,0,3,1,0,103,61443,0,0
1,0,1,4,0,0,104,59874,0,0
0,0,1,5,0,0,104,59704,0,0
0,0,1,3,0,0,104,59889,0,0
0,0,1,3,0,0,103,60685,0,0
0,0,0,4,0,0,105,61978,0,0
0,0,0,3,0,0,103,61636,0,0
0,0,5,0,0,0,103,61540,0,0
0,0,0,3,2,2,102,62223,0,0
0,0,1,4,1,0,115,62592,0,0
0,0,1,3,0,0,104,61831,0,0
0,0,1,4,0,0,105,60879,0,0
0,0,1,3,0,0,104,62261,0,0
0,0,1,3,0,0,103,61161,0,0
0,0,1,4,0,0,104,62983,0,0
0,0,0,3,0,0,104,62306,0,0
0,0,2,3,1,0,104,62048,0,0
1,0,0,4,0,0,102,63166,0,0
0,0,0,3,0,0,102,61107,0,0
0,0,0,3,0,0,104,62952,0,0
0,0,0,2,1,0,103,63069,0,0
1,0,0,3,1,0,93,63810,0,0
0,0,1,3,0,0,93,61885,0,0
0,0,1,3,0,0,95,61586,0,0
2,0,1,3,1,0,97,60622,0,0
2,0,1,4,1,0,99,61403,0,0
0,0,0,2,0,0,101,61852,0,0
0,0,1,2,0,0,103,61835,0,0
0,0,0,4,0,0,104,62574,0,0
0,0,1,3,1,0,103,60675,0,0
0,0,1,3,0,0,104,60836,0,0
0,0,0,4,1,0,104,59627,0,0
1,0,2,3,0,0,98,61885,0,0
1,0,0,2,1,0,94,60342,0,0
0,1,0,2,0,0,95,61355,0,0
1,1,1,3,1,0,97,61500,0,0
1,0,1,1,0,1,100,62985,0,0
1,0,2,3,0,0,102,62199,0,0
1,0,1,3,3,0,102,62095,0,0
0,0,1,3,2,0,103,61916,0,0
1,0,1,3,1,0,104,62112,0,0
3,1,3,4,1,1,104,62924,0,0
0,0,1,2,0,0,105,63127,0,0
1,1,1,3,0,1,103,63713,0,0
0,0,1,3,1,0,105,62921,0,0
1,1,1,4,0,0,103,64133,0,0
0,0,0,6,4,1,103,62490,0,0
1,2,0,3,2,0,104,60798,0,0
0,0,0,3,1,1,103,61326,0,0
1,0,0,3,3,0,104,62373,0,0
0,0,1,3,0,0,104,62634,0,0
1,0,1,3,1,0,104,61766,0,0
2,0,3,3,1,2,104,61771,0,0
0,0,1,3,2,0,104,62517,0,0
0,0,1,4,0,0,104,60924,0,0
1,1,2,4,1,0,106,62852,0,0
0,0,0,4,0,0,105,61619,0,0
0,0,1,2,2,1,104,62271,0,0
0,0,1,2,0,0,103,62795,0,0
0,0,2,4,0,0,104,61537,0,0
1,0,2,2,2,0,104,62752,0,0
0,0,2,2,1,1,103,62902,0,0
0,0,2,1,0,0,104,62100,0,0
1,0,1,2,0,0,105,62382,0,0
0,0,2,3,2,0,103,62405,0,0
0,1,2,5,0,0,104,60756,0,0
0,1,1,3,0,0,105,62298,0,0
0,1,2,3,0,0,104,62632,0,0
1,0,1,3,0,0,102,61158,0,0
3,0,1,2,0,0,102,61574,0,0
1,1,1,3,1,1,104,60899,0,0
2,0,0,3,1,0,103,60466,0,0
0,0,0,4,0,0,104,60396,0,0
0,0,1,2,1,0,104,59508,0,0
1,0,1,1,1,1,96,60091,0,0
0,0,1,1,1,0,93,61283,0,0
1,0,2,2,0,2,93,61582,0,0
0,0,3,3,0,0,98,59877,0,0
0,0,1,3,1,0,98,59826,0,0
0,0,2,2,0,0,100,59716,0,0
1,2,2,3,0,1,102,61122,0,0
1,0,1,3,1,0,94,60082,0,0
0,1,2,3,1,0,94,60197,0,0
0,0,2,2,2,0,95,60349,0,0
1,0,2,3,1,0,98,59734,0,0
1,1,2,3,0,0,101,60600,0,0
0,0,2,3,1,0,101,59954,0,0
1,0,2,3,1,1,103,59759,0,0
0,0,2,3,2,0,104,61122,0,0
0,1,2,3,1,0,104,59867,0,0
1,0,2,3,1,1,105,59296,0,0
0,0,3,3,1,1,104,59921,0,0
1,0,2,3,1,1,104,60151,0,0
0,0,2,2,1,0,105,60519,0,0
0,0,3,2,1,0,105,59428,0,0
0,0,3,3,1,0,104,59985,0,0
0,0,3,3,0,0,104,59652,0,0
0,0,3,3,1,1,105,60801,0,0
0,0,2,3,0,0,104,60893,0,0
1,0,3,3,0,1,105,60183,0,0
0,0,2,3,1,0,104,59800,0,0
0,0,2,3,1,0,104,59877,0,0
1,0,2,4,1,0,104,59221,0,0
0,0,2,3,1,1,104,59762,0,0
0,0,3,4,1,0,105,59505,0,0
0,0,2,3,0,0,104,59596,0,0
0,0,3,3,0,0,103,59952,0,0
1,0,2,3,1,1,104,61187,0,0
0,1,2,1,1,1,102,60206,0,0
2,0,2,3,1,0,98,60450,0,0
1,0,2,3,0,0,98,59785,0,0
0,0,3,3,0,0,98,60190,0,0
1,0,1,3,1,0,97,59569,0,0
1,0,3,3,1,0,95,59092,0,0
1,1,3,2,1,0,93,59798,0,0
1,0,3,2,0,0,92,61845,0,0
1,0,4,3,1,0,89,59464,0,0
1,1,3,3,2,1,87,59574,0,0
0,0,2,2,2,0,85,60683,0,0
0,0,2,3,1,0,84,60198,0,0
0,0,3,3,2,0,82,59807,0,0
0,1,3,3,1,0,81,60969,0,0
1,0,2,3,1,0,79,60524,0,0
0,1,4,3,1,0,79,59730,0,0
0,0,2,3,1,0,76,60380,0,0
0,0,3,4,1,0,75,60057,0,0
0,0,3,3,1,1,73,59938,0,0
0,0,2,4,0,0,73,59313,0,0
0,0,3,3,0,0,71,59506,0,0
1,0,2,3,1,0,69,60168,0,0
1,0,1,3,1,0,68,60096,0,0
0,0,3,3,1,0,67,60261,0,0
1,1,3,3,1,1,66,59585,0,0
0,0,3,3,1,0,64,60497,0,0
0,1,3,2,0,1,64,59408,0,0
0,1,2,3,1,0,62,61793,0,0
0,0,2,3,1,0,60,59439,0,0
1,0,2,4,1,1,60,59767,0,0
1,1,2,3,2,1,59,60345,0,0
1,0,2,4,1,0,56,59897,0,0
0,0,2,2,0,0,56,61886,0,0
1,0,3,3,1,0,55,59444,0,0
0,0,2,3,0,0,53,61786,0,0
1,0,3,3,1,0,53,59442,0,0
0,0,2,3,2,0,52,61180,0,0
0,0,4,3,1,1,51,59749,0,0
0,0,3,3,0,0,49,61411,0,0
0,0,2,4,3,0,49,58375,0,0
1,0,1,3,1,2,47,59842,0,0
0,2,3,4,0,0,47,60575,0,0
0,0,3,2,1,1,45,59624,0,0
1,1,3,3,2,0,45,62139,0,0
1,0,3,3,1,0,44,61021,0,0
1,0,1,3,1,0,43,59475,0,0
1,0,4,2,0,2,41,59791,0,0
0,0,2,2,1,0,41,59756,0,0
0,1,2,3,0,1,41,59024,0,0
1,0,2,2,2,0,39,60540,0,0
0,0,2,5,2,0,38,60509,0,0
1,0,3,4,0,1,39,62142,0,0
2,0,3,4,1,0,37,59363,0,0
0,0,2,3,0,1,36,60660,0,0
0,0,4,3,0,0,38,59970,0,0
1,0,3,3,1,0,35,59314,0,0
1,0,3,3,1,0,34,59301,0,0
1,0,2,3,0,0,34,59403,0,0
1,0,2,3,1,0,33,59048,0,0
